file,workload,family,quality_metric,native_runtime_sec,quantum_runtime_sec,speedup_required,native_quality,quantum_quality,quality_gap,one_qubit_gates,two_qubit_gates,measurement_ops,circuit_evaluations,slurm_job_id,total_runtime_sec,seed,ml_samples,ml_features,ml_classes,ml_dataset,digits_classes,dataset_name,ml_depth,chem_grid,chem_layers,chem_hamiltonian_json,opt_nodes,opt_graph,opt_grid,sim_model,sim_initial_state,sim_qubits,sim_steps,path,status
practical_55454998_prac2gint_c0c1of4_c0_ml_digits_c0v1v2_256s_6q_d1_seed23.json,ml,multiclass_ml,test_accuracy,0.01374114301870577,6.408905016985955,466.4026135425222,1.0,0.71875,0.28125,3072,1280,1536,256,55454998_prac2gint_c0c1of4_c0,6.519516127998941,23,256,6,3,digits,"0,1,2",sklearn_digits,1,21,1,,4,chordal,7,tfim,auto,4,4,data/raw/perlmutter/practical_suite_sweep/practical_55454998_prac2gint_c0c1of4_c0_ml_digits_c0v1v2_256s_6q_d1_seed23.json,ok
practical_55454998_prac2gint_c0c1of4_c0_ml_digits_c0v1v2_256s_8q_d1_seed17.json,ml,multiclass_ml,test_accuracy,0.013764057017397135,7.213050063990522,524.0497082272733,1.0,0.71875,0.28125,4096,1792,2048,256,55454998_prac2gint_c0c1of4_c0,7.323559505981393,17,256,8,3,digits,"0,1,2",sklearn_digits,1,21,1,,4,chordal,7,tfim,auto,4,4,data/raw/perlmutter/practical_suite_sweep/practical_55454998_prac2gint_c0c1of4_c0_ml_digits_c0v1v2_256s_8q_d1_seed17.json,ok
practical_55454998_prac2gint_c0c1of4_c0_ml_digits_c0v1v2v3_128s_4q_d1_seed17.json,ml,multiclass_ml,test_accuracy,0.009789017000002787,6.201067410001997,633.4719216444544,0.90625,0.875,0.03125,1024,384,512,128,55454998_prac2gint_c0c1of4_c0,6.28369205299532,17,128,4,4,digits,"0,1,2,3",sklearn_digits,1,21,1,,4,chordal,7,tfim,auto,4,4,data/raw/perlmutter/practical_suite_sweep/practical_55454998_prac2gint_c0c1of4_c0_ml_digits_c0v1v2v3_128s_4q_d1_seed17.json,ok
practical_55454998_prac2gint_c0c1of4_c0_ml_digits_c0v1v2v3_128s_6q_d1_seed23.json,ml,multiclass_ml,test_accuracy,0.009778198989806697,7.983909806003794,816.5010565163009,0.96875,0.78125,0.1875,1536,640,768,128,55454998_prac2gint_c0c1of4_c0,8.06650120197446,23,128,6,4,digits,"0,1,2,3",sklearn_digits,1,21,1,,4,chordal,7,tfim,auto,4,4,data/raw/perlmutter/practical_suite_sweep/practical_55454998_prac2gint_c0c1of4_c0_ml_digits_c0v1v2v3_128s_6q_d1_seed23.json,ok
practical_55454998_prac2gint_c0c1of4_c0_ml_digits_c0v1v2v3_128s_8q_d1_seed17.json,ml,multiclass_ml,test_accuracy,0.010133394011063501,6.541127094998956,645.5020980983709,0.96875,0.78125,0.1875,2048,896,1024,128,55454998_prac2gint_c0c1of4_c0,6.628930128994398,17,128,8,4,digits,"0,1,2,3",sklearn_digits,1,21,1,,4,chordal,7,tfim,auto,4,4,data/raw/perlmutter/practical_suite_sweep/practical_55454998_prac2gint_c0c1of4_c0_ml_digits_c0v1v2v3_128s_8q_d1_seed17.json,ok
practical_55454998_prac2gint_c0c1of4_c0_ml_digits_c0v1v2v3_192s_4q_d1_seed23.json,ml,multiclass_ml,test_accuracy,0.011910261993762106,7.398373770993203,621.1764086187219,0.9166666666666666,0.7708333333333334,0.14583333333333326,1536,576,768,192,55454998_prac2gint_c0c1of4_c0,7.496976679976797,23,192,4,4,digits,"0,1,2,3",sklearn_digits,1,21,1,,4,chordal,7,tfim,auto,4,4,data/raw/perlmutter/practical_suite_sweep/practical_55454998_prac2gint_c0c1of4_c0_ml_digits_c0v1v2v3_192s_4q_d1_seed23.json,ok
practical_55454998_prac2gint_c0c1of4_c0_ml_digits_c0v1v2v3_192s_6q_d1_seed17.json,ml,multiclass_ml,test_accuracy,0.012021885020658374,6.715539275988704,558.6095079472761,0.8958333333333334,0.7083333333333334,0.1875,2304,960,1152,192,55454998_prac2gint_c0c1of4_c0,6.815617635991657,17,192,6,4,digits,"0,1,2,3",sklearn_digits,1,21,1,,4,chordal,7,tfim,auto,4,4,data/raw/perlmutter/practical_suite_sweep/practical_55454998_prac2gint_c0c1of4_c0_ml_digits_c0v1v2v3_192s_6q_d1_seed17.json,ok
practical_55454998_prac2gint_c0c1of4_c0_ml_digits_c0v1v2v3_192s_8q_d1_seed23.json,ml,multiclass_ml,test_accuracy,0.012276160006877035,6.9555929909984116,566.593542858836,0.9791666666666666,0.6875,0.29166666666666663,3072,1344,1536,192,55454998_prac2gint_c0c1of4_c0,7.052209913992556,23,192,8,4,digits,"0,1,2,3",sklearn_digits,1,21,1,,4,chordal,7,tfim,auto,4,4,data/raw/perlmutter/practical_suite_sweep/practical_55454998_prac2gint_c0c1of4_c0_ml_digits_c0v1v2v3_192s_8q_d1_seed23.json,ok
practical_55454998_prac2gint_c0c1of4_c0_ml_digits_c0v1v2v3_256s_4q_d1_seed17.json,ml,multiclass_ml,test_accuracy,0.01388689098530449,6.677696953993291,480.8633524278273,0.96875,0.765625,0.203125,2048,768,1024,256,55454998_prac2gint_c0c1of4_c0,6.7869122909905855,17,256,4,4,digits,"0,1,2,3",sklearn_digits,1,21,1,,4,chordal,7,tfim,auto,4,4,data/raw/perlmutter/practical_suite_sweep/practical_55454998_prac2gint_c0c1of4_c0_ml_digits_c0v1v2v3_256s_4q_d1_seed17.json,ok
practical_55454998_prac2gint_c0c1of4_c0_ml_digits_c0v1v2v3_256s_6q_d1_seed23.json,ml,multiclass_ml,test_accuracy,0.013961603021016344,7.906111210002564,566.2753193957403,0.984375,0.71875,0.265625,3072,1280,1536,256,55454998_prac2gint_c0c1of4_c0,8.017975672002649,23,256,6,4,digits,"0,1,2,3",sklearn_digits,1,21,1,,4,chordal,7,tfim,auto,4,4,data/raw/perlmutter/practical_suite_sweep/practical_55454998_prac2gint_c0c1of4_c0_ml_digits_c0v1v2v3_256s_6q_d1_seed23.json,ok
practical_55454998_prac2gint_c0c1of4_c0_ml_digits_c0v1v2v3_256s_8q_d1_seed17.json,ml,multiclass_ml,test_accuracy,0.014123508997727185,6.442814398993505,456.1766059716682,1.0,0.6875,0.3125,4096,1792,2048,256,55454998_prac2gint_c0c1of4_c0,6.552965014008805,17,256,8,4,digits,"0,1,2,3",sklearn_digits,1,21,1,,4,chordal,7,tfim,auto,4,4,data/raw/perlmutter/practical_suite_sweep/practical_55454998_prac2gint_c0c1of4_c0_ml_digits_c0v1v2v3_256s_8q_d1_seed17.json,ok
practical_55454998_prac2gint_c0c1of4_c0_ml_digits_c3v5v8_128s_4q_d1_seed23.json,ml,multiclass_ml,test_accuracy,0.009534679003991187,7.382775757985655,774.3077407110662,0.96875,0.71875,0.25,1024,384,512,128,55454998_prac2gint_c0c1of4_c0,7.471601219003787,23,128,4,3,digits,"3,5,8",sklearn_digits,1,21,1,,4,chordal,7,tfim,auto,4,4,data/raw/perlmutter/practical_suite_sweep/practical_55454998_prac2gint_c0c1of4_c0_ml_digits_c3v5v8_128s_4q_d1_seed23.json,ok
practical_55454998_prac2gint_c0c1of4_c0_ml_digits_c3v5v8_128s_6q_d1_seed17.json,ml,multiclass_ml,test_accuracy,0.009714526997413486,5.77607534697745,594.5812234106038,0.9375,0.59375,0.34375,1536,640,768,128,55454998_prac2gint_c0c1of4_c0,5.856751273997361,17,128,6,3,digits,"3,5,8",sklearn_digits,1,21,1,,4,chordal,7,tfim,auto,4,4,data/raw/perlmutter/practical_suite_sweep/practical_55454998_prac2gint_c0c1of4_c0_ml_digits_c3v5v8_128s_6q_d1_seed17.json,ok
practical_55454998_prac2gint_c0c1of4_c0_ml_digits_c3v5v8_128s_8q_d1_seed23.json,ml,multiclass_ml,test_accuracy,0.009745546005433425,7.647768954018829,784.745046583842,1.0,0.6875,0.3125,2048,896,1024,128,55454998_prac2gint_c0c1of4_c0,7.729692908003926,23,128,8,3,digits,"3,5,8",sklearn_digits,1,21,1,,4,chordal,7,tfim,auto,4,4,data/raw/perlmutter/practical_suite_sweep/practical_55454998_prac2gint_c0c1of4_c0_ml_digits_c3v5v8_128s_8q_d1_seed23.json,ok
practical_55454998_prac2gint_c0c1of4_c0_ml_digits_c3v5v8_192s_4q_d1_seed17.json,ml,multiclass_ml,test_accuracy,0.011249014001805335,6.370640223991359,566.3287665006858,0.9583333333333334,0.6458333333333334,0.3125,1536,576,768,192,55454998_prac2gint_c0c1of4_c0,6.464788675977616,17,192,4,3,digits,"3,5,8",sklearn_digits,1,21,1,,4,chordal,7,tfim,auto,4,4,data/raw/perlmutter/practical_suite_sweep/practical_55454998_prac2gint_c0c1of4_c0_ml_digits_c3v5v8_192s_4q_d1_seed17.json,ok
practical_55454998_prac2gint_c0c1of4_c0_ml_digits_c3v5v8_192s_6q_d1_seed23.json,ml,multiclass_ml,test_accuracy,0.011568942019948736,7.426821052009473,641.9619909239015,0.9791666666666666,0.625,0.35416666666666663,2304,960,1152,192,55454998_prac2gint_c0c1of4_c0,7.521566222014371,23,192,6,3,digits,"3,5,8",sklearn_digits,1,21,1,,4,chordal,7,tfim,auto,4,4,data/raw/perlmutter/practical_suite_sweep/practical_55454998_prac2gint_c0c1of4_c0_ml_digits_c3v5v8_192s_6q_d1_seed23.json,ok
practical_55454998_prac2gint_c0c1of4_c0_ml_digits_c3v5v8_192s_8q_d1_seed17.json,ml,multiclass_ml,test_accuracy,0.012114137993194163,6.433751327014761,531.0944394582019,0.9791666666666666,0.5625,0.41666666666666663,3072,1344,1536,192,55454998_prac2gint_c0c1of4_c0,6.531033165985718,17,192,8,3,digits,"3,5,8",sklearn_digits,1,21,1,,4,chordal,7,tfim,auto,4,4,data/raw/perlmutter/practical_suite_sweep/practical_55454998_prac2gint_c0c1of4_c0_ml_digits_c3v5v8_192s_8q_d1_seed17.json,ok
practical_55454998_prac2gint_c0c1of4_c0_ml_digits_c3v5v8_256s_4q_d1_seed23.json,ml,multiclass_ml,test_accuracy,0.013254171004518867,6.738697534019593,508.4208987285668,1.0,0.65625,0.34375,2048,768,1024,256,55454998_prac2gint_c0c1of4_c0,6.85402649702155,23,256,4,3,digits,"3,5,8",sklearn_digits,1,21,1,,4,chordal,7,tfim,auto,4,4,data/raw/perlmutter/practical_suite_sweep/practical_55454998_prac2gint_c0c1of4_c0_ml_digits_c3v5v8_256s_4q_d1_seed23.json,ok
practical_55454998_prac2gint_c0c1of4_c0_ml_digits_c3v5v8_256s_6q_d1_seed17.json,ml,multiclass_ml,test_accuracy,0.013615095987915993,6.178664161998313,453.8098128343828,0.9375,0.546875,0.390625,3072,1280,1536,256,55454998_prac2gint_c0c1of4_c0,6.294809829996666,17,256,6,3,digits,"3,5,8",sklearn_digits,1,21,1,,4,chordal,7,tfim,auto,4,4,data/raw/perlmutter/practical_suite_sweep/practical_55454998_prac2gint_c0c1of4_c0_ml_digits_c3v5v8_256s_6q_d1_seed17.json,ok
practical_55454998_prac2gint_c0c1of4_c0_ml_digits_c3v5v8_256s_8q_d1_seed23.json,ml,multiclass_ml,test_accuracy,0.01374850602587685,7.135435938980663,518.9971859888377,1.0,0.578125,0.421875,4096,1792,2048,256,55454998_prac2gint_c0c1of4_c0,7.245208096981514,23,256,8,3,digits,"3,5,8",sklearn_digits,1,21,1,,4,chordal,7,tfim,auto,4,4,data/raw/perlmutter/practical_suite_sweep/practical_55454998_prac2gint_c0c1of4_c0_ml_digits_c3v5v8_256s_8q_d1_seed23.json,ok
practical_55454998_prac2gint_c0c1of4_c0_qaoa_chordal_4n_grid9_seed23.json,optimization,optimization_qaoa,approximation_ratio,3.3334014005959034e-05,7.489712267008144,224686.77986603198,4,3.1457154773853633,0.21357113065365918,1053,810,324,81,55454998_prac2gint_c0c1of4_c0,7.518504608015064,23,72,4,3,synthetic,"0,1,2",,1,21,1,,4,chordal,9,tfim,auto,4,4,data/raw/perlmutter/practical_suite_sweep/practical_55454998_prac2gint_c0c1of4_c0_qaoa_chordal_4n_grid9_seed23.json,ok
practical_55454998_prac2gint_c0c1of4_c0_qaoa_chordal_5n_grid11_seed17.json,optimization,optimization_qaoa,approximation_ratio,6.299099186435342e-05,7.528221023996593,119512.6604802172,6,4.589396242968677,0.2351006261718872,2057,1694,605,121,55454998_prac2gint_c0c1of4_c0,7.54831052699592,17,72,4,3,synthetic,"0,1,2",,1,21,1,,5,chordal,11,tfim,auto,4,4,data/raw/perlmutter/practical_suite_sweep/practical_55454998_prac2gint_c0c1of4_c0_qaoa_chordal_5n_grid11_seed17.json,ok
practical_55454998_prac2gint_c0c1of4_c0_qaoa_chordal_5n_grid7_seed23.json,optimization,optimization_qaoa,approximation_ratio,6.357301026582718e-05,7.141699854983017,112338.55098445671,6,4.521153579257492,0.2464744034570847,833,686,245,49,55454998_prac2gint_c0c1of4_c0,7.152275236992864,23,72,4,3,synthetic,"0,1,2",,1,21,1,,5,chordal,7,tfim,auto,4,4,data/raw/perlmutter/practical_suite_sweep/practical_55454998_prac2gint_c0c1of4_c0_qaoa_chordal_5n_grid7_seed23.json,ok
practical_55454998_prac2gint_c0c1of4_c0_qaoa_ladder_4n_grid11_seed23.json,optimization,optimization_qaoa,approximation_ratio,3.091999678872526e-05,7.54349604001618,243968.20257002287,4,2.9045084971874733,0.2738728757031317,1452,968,484,121,55454998_prac2gint_c0c1of4_c0,7.565859228983754,23,72,4,3,synthetic,"0,1,2",,1,21,1,,4,ladder,11,tfim,auto,4,4,data/raw/perlmutter/practical_suite_sweep/practical_55454998_prac2gint_c0c1of4_c0_qaoa_ladder_4n_grid11_seed23.json,ok
practical_55454998_prac2gint_c0c1of4_c0_qaoa_ladder_4n_grid7_seed17.json,optimization,optimization_qaoa,approximation_ratio,3.0799012165516615e-05,7.115302117017563,231023.71201970053,4,2.749999999999999,0.3125000000000002,588,392,196,49,55454998_prac2gint_c0c1of4_c0,7.131974276009714,17,72,4,3,synthetic,"0,1,2",,1,21,1,,4,ladder,7,tfim,auto,4,4,data/raw/perlmutter/practical_suite_sweep/practical_55454998_prac2gint_c0c1of4_c0_qaoa_ladder_4n_grid7_seed17.json,ok
practical_55454998_prac2gint_c0c1of4_c0_qaoa_ladder_5n_grid9_seed23.json,optimization,optimization_qaoa,approximation_ratio,5.615898407995701e-05,7.396251694997773,131702.02089958166,5,3.6919417382415882,0.2616116523516824,1215,810,405,81,55454998_prac2gint_c0c1of4_c0,7.42684317700332,23,72,4,3,synthetic,"0,1,2",,1,21,1,,5,ladder,9,tfim,auto,4,4,data/raw/perlmutter/practical_suite_sweep/practical_55454998_prac2gint_c0c1of4_c0_qaoa_ladder_5n_grid9_seed23.json,ok
practical_55454998_prac2gint_c0c1of4_c0_qaoa_ring_4n_grid11_seed17.json,optimization,optimization_qaoa,approximation_ratio,3.0248018447309732e-05,8.025358131009853,265318.4751586142,4,2.904508497187473,0.2738728757031318,1452,968,484,121,55454998_prac2gint_c0c1of4_c0,8.041911587992217,17,72,4,3,synthetic,"0,1,2",,1,21,1,,4,ring,11,tfim,auto,4,4,data/raw/perlmutter/practical_suite_sweep/practical_55454998_prac2gint_c0c1of4_c0_qaoa_ring_4n_grid11_seed17.json,ok
practical_55454998_prac2gint_c0c1of4_c0_qaoa_ring_4n_grid7_seed23.json,optimization,optimization_qaoa,approximation_ratio,3.086001379415393e-05,7.7282013870135415,250427.6711787329,4,2.749999999999999,0.3125000000000002,588,392,196,49,55454998_prac2gint_c0c1of4_c0,7.742368032981176,23,72,4,3,synthetic,"0,1,2",,1,21,1,,4,ring,7,tfim,auto,4,4,data/raw/perlmutter/practical_suite_sweep/practical_55454998_prac2gint_c0c1of4_c0_qaoa_ring_4n_grid7_seed23.json,ok
practical_55454998_prac2gint_c0c1of4_c0_qaoa_ring_5n_grid9_seed17.json,optimization,optimization_qaoa,approximation_ratio,5.558799603022635e-05,7.77708216800238,139905.7840432589,4,3.749999999999998,0.06250000000000056,1215,810,405,81,55454998_prac2gint_c0c1of4_c0,7.7913052439980675,17,72,4,3,synthetic,"0,1,2",,1,21,1,,5,ring,9,tfim,auto,4,4,data/raw/perlmutter/practical_suite_sweep/practical_55454998_prac2gint_c0c1of4_c0_qaoa_ring_5n_grid9_seed17.json,ok
practical_55454998_prac2gint_c0c1of4_c0_sim_heisenberg_4q_6steps_seed17.json,simulation,hamiltonian_simulation,absolute_observable_error,0.0004462829965632409,8.24136835700483,18466.686879111203,0.05328055679997454,-0.09809448856243674,0.15137504536241128,224,108,4,1,55454998_prac2gint_c0c1of4_c0,8.253565605002223,17,72,4,3,synthetic,"0,1,2",,1,21,1,,4,chordal,7,heisenberg,auto,4,6,data/raw/perlmutter/practical_suite_sweep/practical_55454998_prac2gint_c0c1of4_c0_sim_heisenberg_4q_6steps_seed17.json,ok
practical_55454998_prac2gint_c0c1of4_c0_sim_heisenberg_5q_4steps_seed23.json,simulation,hamiltonian_simulation,absolute_observable_error,0.000613466021604836,7.614250209007878,12411.853209227284,-0.025259172203497292,-0.13003518922489032,0.10477601702139303,198,96,5,1,55454998_prac2gint_c0c1of4_c0,7.626225668005645,23,72,4,3,synthetic,"0,1,2",,1,21,1,,4,chordal,7,heisenberg,auto,5,4,data/raw/perlmutter/practical_suite_sweep/practical_55454998_prac2gint_c0c1of4_c0_sim_heisenberg_5q_4steps_seed23.json,ok
practical_55454998_prac2gint_c0c1of4_c0_sim_heisenberg_5q_8steps_seed17.json,simulation,hamiltonian_simulation,absolute_observable_error,0.0006004910101182759,9.868589190009516,16434.199719435845,-0.025259172203497292,-0.07408869759288389,0.0488295253893866,394,192,5,1,55454998_prac2gint_c0c1of4_c0,9.885554028005572,17,72,4,3,synthetic,"0,1,2",,1,21,1,,4,chordal,7,heisenberg,auto,5,8,data/raw/perlmutter/practical_suite_sweep/practical_55454998_prac2gint_c0c1of4_c0_sim_heisenberg_5q_8steps_seed17.json,ok
practical_55454998_prac2gint_c0c1of4_c0_sim_heisenberg_6q_6steps_seed23.json,simulation,hamiltonian_simulation,absolute_observable_error,0.002516625972930342,7.334585328004323,2914.451891897143,0.028435823107617414,-0.09191182641249906,0.12034764952011648,369,180,6,1,55454998_prac2gint_c0c1of4_c0,7.349666493013501,23,72,4,3,synthetic,"0,1,2",,1,21,1,,4,chordal,7,heisenberg,auto,6,6,data/raw/perlmutter/practical_suite_sweep/practical_55454998_prac2gint_c0c1of4_c0_sim_heisenberg_6q_6steps_seed23.json,ok
practical_55454998_prac2gint_c0c1of4_c0_sim_tfim_4q_4steps_seed23.json,simulation,hamiltonian_simulation,absolute_observable_error,0.000467664998723194,8.208276649995241,17551.6163758358,0.8218024506329117,0.820673031863585,0.0011294187693267066,28,24,4,1,55454998_prac2gint_c0c1of4_c0,8.226318200991955,23,72,4,3,synthetic,"0,1,2",,1,21,1,,4,chordal,7,tfim,auto,4,4,data/raw/perlmutter/practical_suite_sweep/practical_55454998_prac2gint_c0c1of4_c0_sim_tfim_4q_4steps_seed23.json,ok
practical_55454998_prac2gint_c0c1of4_c0_sim_tfim_4q_8steps_seed17.json,simulation,hamiltonian_simulation,absolute_observable_error,0.000489075988298282,8.817060339992167,18027.996775451466,0.8218024506329117,0.8215212314654879,0.00028121916742374076,56,48,4,1,55454998_prac2gint_c0c1of4_c0,8.834148697991623,17,72,4,3,synthetic,"0,1,2",,1,21,1,,4,chordal,7,tfim,auto,4,8,data/raw/perlmutter/practical_suite_sweep/practical_55454998_prac2gint_c0c1of4_c0_sim_tfim_4q_8steps_seed17.json,ok
practical_55454998_prac2gint_c0c1of4_c0_sim_tfim_5q_6steps_seed23.json,simulation,hamiltonian_simulation,absolute_observable_error,0.0007256029930431396,7.943429250997724,10947.349069886568,0.8218024506329158,0.8213019840508522,0.0005004665820635967,54,48,5,1,55454998_prac2gint_c0c1of4_c0,7.95429062601761,23,72,4,3,synthetic,"0,1,2",,1,21,1,,4,chordal,7,tfim,auto,5,6,data/raw/perlmutter/practical_suite_sweep/practical_55454998_prac2gint_c0c1of4_c0_sim_tfim_5q_6steps_seed23.json,ok
practical_55454998_prac2gint_c0c1of4_c0_sim_tfim_6q_4steps_seed17.json,simulation,hamiltonian_simulation,absolute_observable_error,0.0026020819786936045,8.169718752993504,3139.6853826623765,0.821802450632914,0.8206730318635869,0.0011294187693271507,44,40,6,1,55454998_prac2gint_c0c1of4_c0,8.183037581009557,17,72,4,3,synthetic,"0,1,2",,1,21,1,,4,chordal,7,tfim,auto,6,4,data/raw/perlmutter/practical_suite_sweep/practical_55454998_prac2gint_c0c1of4_c0_sim_tfim_6q_4steps_seed17.json,ok
practical_55454998_prac2gint_c0c1of4_c0_sim_tfim_6q_8steps_seed23.json,simulation,hamiltonian_simulation,absolute_observable_error,0.002508592006051913,7.630019876000006,3041.5547277487854,0.821802450632914,0.8215212314654883,0.00028121916742573916,88,80,6,1,55454998_prac2gint_c0c1of4_c0,7.6428548770199995,23,72,4,3,synthetic,"0,1,2",,1,21,1,,4,chordal,7,tfim,auto,6,8,data/raw/perlmutter/practical_suite_sweep/practical_55454998_prac2gint_c0c1of4_c0_sim_tfim_6q_8steps_seed23.json,ok
